Year,Home_Team,Away_Team,elo_H,elo_A
2015,NYG,ATL,1476.09949741094,1473.65558850637
2015,CAR,HOU,1551.73418874316,1481.72623033389
2015,BUF,NE,1558.88008937048,1674.60087507134
2015,PIT,SF,1552.03412492866,1547.31238931705
2015,MIN,DET,1460.48961068295,1523.20981976495
2015,CHI,ARI,1405.12455864362,1556.85981032402
2015,NO,TB,1470.07318967598,1331.29280948503
2015,WAS,LAR,1353.83501125187,1497.20882695224
2015,CIN,LAC,1562.09078204705,1537.58018023505
2015,CLE,TEN,1399.04803235439,1384.75019051497
2015,OAK,BAL,1366.36421795295,1562.7388210858
2015,JAX,MIA,1340.43381125684,1501.13198874813
2015,PHI,DAL,1533.01841149363,1593.36450258906
2015,GB,SEA,1615.14144135638,1657.28817304776
2015,IND,NYJ,1556.27191062952,1462.92596764561
2015,NYG,WAS,1456.31296852967,1388.14500383271
2015,MIN,LAC,1484.28656136617,1524.70316693005
2015,TEN,IND,1364.47611026878,1515.70262161442
2015,DAL,ATL,1617.71614860908,1493.44211738764
2015,NE,JAX,1692.96469550947,1358.82130307756
2015,NYJ,PHI,1503.49525666071,1508.66676547361
2015,CAR,NO,1564.0744899263,1435.06965154609
2015,LAR,PIT,1462.8988343714,1577.36063032523
2015,BAL,CIN,1539.44190168976,1574.96779535205
2015,HOU,TB,1469.38592915075,1366.29634761492
2015,CLE,OAK,1419.32211260058,1389.66113734899
2015,ARI,SF,1580.53845620223,1521.98588392048
2015,MIA,BUF,1482.74449692741,1540.51626893235
2015,SEA,CHI,1635.11454919677,1381.44591276541
2015,DET,DEN,1499.41286908173,1631.71161054286
2015,GB,KC,1637.31506520737,1540.51433803745
2015,PIT,BAL,1593.70068264911,1521.74840374867
2015,MIA,NYJ,1448.6171756227,1478.47458548283
2015,ATL,HOU,1534.13174708271,1481.6542125515
2015,BUF,NYG,1574.64359023706,1471.17840031709
2015,TB,CAR,1354.02806421417,1572.1956082558
2015,CIN,KC,1592.66129329314,1527.88808495046
2015,WAS,PHI,1373.27957204529,1533.68743665149
2015,CHI,OAK,1373.5167585219,1417.16855290866
2015,IND,JAX,1523.70326700498,1353.32515691508
2015,LAC,CLE,1498.13802088679,1391.81469704091
2015,DEN,MIN,1651.83829954661,1510.85170740943
2015,ARI,LAR,1603.69750646614,1446.55878204752
2015,SF,GB,1498.82683365657,1649.94131829436
2015,NO,DAL,1426.94853321659,1577.02651891401
2015,SEA,DET,1643.04370344028,1479.28618007798
2015,HOU,IND,1460.32747057073,1528.83931584318
2015,ATL,WAS,1555.45848906348,1391.65329022613
2015,TB,JAX,1339.20067766528,1348.18910807688
2015,BAL,CLE,1542.07470891356,1384.82685353844
2015,GB,LAR,1669.67157022186,1465.67658728893
2015,TEN,BUF,1356.47546487822,1532.1164208455
2015,PHI,NO,1515.31371847065,1452.05038728305
2015,KC,CHI,1511.0550689889,1383.72958402449
2015,CIN,SEA,1609.4943092547,1648.35153286273
2015,DET,ARI,1473.97835065553,1584.57970122473
2015,OAK,DEN,1406.95572740607,1657.77119033735
2015,DAL,NE,1551.92466484755,1698.46084167195
2015,NYG,SF,1513.70556970865,1479.09658172907
2015,LAC,PIT,1505.12586438926,1573.37437748422
2015,NO,ATL,1432.8892313962,1562.90721092129
2015,BUF,CIN,1536.68263086372,1622.16552733404
2015,MIN,KC,1504.91881661869,1499.63769386828
2015,TEN,MIA,1351.90925486,1424.81202305877
2015,NYJ,WAS,1502.27973804676,1384.20456836832
2015,DET,CHI,1446.22456688756,1395.14695914511
2015,PIT,ARI,1589.29477099173,1612.3334849927
2015,JAX,HOU,1331.15206483215,1439.7760420422
2015,CLE,DEN,1408.95546879716,1666.93933011952
2015,SEA,CAR,1635.68031478339,1587.02299480469
2015,GB,LAC,1678.13201218026,1489.20547088175
2015,SF,BAL,1469.53557454108,1517.94609365484
2015,IND,NE,1549.39074437171,1722.34600392821
2015,PHI,NYG,1534.4748743575,1523.26657689664
2015,SF,SEA,1486.47058163095,1613.34727520643
2015,JAX,BUF,1309.82955695057,1512.07520615831
2015,DET,MIN,1455.14996571604,1520.01227781511
2015,NE,NYJ,1736.19958091214,1515.20396342858
2015,TEN,ATL,1319.11987438991,1533.62724377746
2015,WAS,TB,1371.2803429865,1356.23772091001
2015,KC,PIT,1484.54423267186,1611.43907457514
2015,IND,NO,1535.53716738778,1462.16919854003
2015,MIA,HOU,1457.60140352886,1461.09854992378
2015,LAR,CLE,1457.21614533053,1402.64155811512
2015,LAC,OAK,1482.18820281394,1397.7875876239
2015,NYG,DAL,1500.19354039142,1528.03950259129
2015,CAR,PHI,1609.35603438165,1557.54791086272
2015,ARI,BAL,1590.18918140929,1501.01108656497
2015,NE,MIA,1742.14740187074,1481.22686362298
2015,KC,DET,1513.56687944953,1432.11354795267
2015,NO,NYG,1490.79297125409,1518.46412505264
2015,HOU,TEN,1437.47308982966,1311.40390787375
2015,BAL,LAC,1489.03519731184,1449.0602651137
2015,PIT,CIN,1582.41642779747,1646.77295203945
2015,ATL,TB,1541.34321029362,1351.06371127471
2015,CHI,MIN,1386.22156031663,1543.04869557848
2015,CLE,ARI,1383.96399549,1602.16507066242
2015,LAR,SF,1475.89370795565,1463.31209238476
2015,OAK,NYJ,1430.91552532414,1509.25614246998
2015,DAL,SEA,1509.76891793007,1636.50576445262
2015,DEN,GB,1673.25324080156,1685.14928024807
2015,CAR,IND,1625.30516721598,1506.91339467372
2015,CIN,CLE,1666.2737969302,1369.13884403886
2015,NE,WAS,1750.01725874633,1376.4543526218
2015,NYJ,JAX,1480.96477427553,1333.09852919695
2015,NO,TEN,1502.96562893203,1298.95751764162
2015,CAR,GB,1631.91147070013,1660.33445681518
2015,MIN,LAR,1552.91869346129,1499.19275206552
2015,BUF,MIA,1488.80623391193,1473.35700674739
2015,PIT,OAK,1562.91558290672,1459.20689351859
2015,SF,ATL,1440.01304827489,1515.84368473707
2015,TB,NYG,1376.56323683126,1506.2914673747
2015,IND,DEN,1500.30709118957,1698.06806423445
2015,DAL,PHI,1504.21225036557,1541.59877802839
2015,LAC,CHI,1439.70912878906,1376.35156243382
2015,NYJ,BUF,1488.38156007736,1509.92069524332
2015,TEN,CAR,1335.52475001152,1651.25740620924
2015,TB,DAL,1355.1017748976,1482.94286298281
2015,BAL,JAX,1498.38633363648,1325.68174339513
2015,LAR,CHI,1490.36717722972,1396.27769210954
2015,GB,DET,1640.98852130607,1405.51384064451
2015,PHI,MIA,1562.86816541115,1452.242545416
2015,PIT,CLE,1569.98808999241,1363.2678062259
2015,WAS,NO,1372.88022013068,1466.39839656213
2015,OAK,MIN,1452.1343864329,1561.74426829709
2015,DEN,KC,1677.93661200386,1540.16658675769
2015,NYG,NE,1527.75292930836,1753.59139123745
2015,SEA,ARI,1642.06243201712,1616.99022211356
2015,CIN,HOU,1672.14483474316,1449.91948006179
2015,JAX,TEN,1345.31768725849,1325.61160697985
2015,MIA,DAL,1463.28885159375,1463.41089463872
2015,PHI,TB,1551.8218592334,1374.63374324169
2015,DET,OAK,1427.1285375331,1427.91134596404
2015,CAR,WAS,1661.17054924091,1411.53289356507
2015,BAL,LAR,1478.75038977312,1440.80583141141
2015,CHI,DEN,1445.83903792785,1630.33446411646
2015,ATL,IND,1508.66084635469,1520.43854342016
2015,HOU,NYJ,1480.99413798432,1467.82823388928
2015,LAC,KC,1419.78299911334,1587.76873464509
2015,SEA,SF,1614.88188207548,1447.19588665727
2015,MIN,GB,1585.96730876595,1619.37382441748
2015,ARI,CIN,1644.1707720552,1641.07017682063
2015,NE,BUF,1757.25721086713,1530.4740214314
2015,DET,PHI,1441.35629019424,1491.18553083525
2015,DAL,CAR,1492.67932401905,1669.44832638251
2015,GB,CHI,1651.357947152,1438.86782047515
2015,KC,BUF,1611.12437421639,1524.70390035616
2015,IND,TB,1536.80456702445,1435.27007163984
2015,CIN,LAR,1630.22590879096,1431.37559440455
2015,WAS,NYG,1403.25511642347,1524.08710967868
2015,JAX,LAC,1359.57544132363,1396.42735954204
2015,NYJ,MIA,1452.19038273783,1434.02042221342
2015,HOU,NO,1496.63198913577,1427.74572312774
2015,ATL,MIN,1492.2948227504,1553.98318603143
2015,TEN,OAK,1311.35385291471,1413.6835933029
2015,SF,ARI,1436.55752044168,1655.01504008487
2015,SEA,PIT,1625.52024829107,1579.51025419258
2015,DEN,NE,1637.30568156916,1763.02733194237
2015,CLE,BAL,1353.74564202573,1488.18062677998
2015,DET,GB,1474.27430220867,1620.72431068184
2015,TEN,JAX,1299.18123478331,1338.27068252751
2015,BUF,HOU,1512.57869623817,1514.19137882479
2015,NYG,NYJ,1500.94019671226,1473.89730316938
2015,TB,ATL,1421.67124546324,1468.05082356356
2015,CLE,CIN,1338.60242135859,1640.55175483589
2015,MIA,BAL,1412.31350178187,1503.32384744712
2015,CHI,SF,1469.50145694531,1425.91696291298
2015,MIN,SEA,1578.22718521827,1640.66538179753
2015,LAR,ARI,1421.04974835962,1665.65559761357
2015,OAK,KC,1425.8562114343,1623.24957833438
2015,LAC,DEN,1417.73211833816,1660.77935111184
2015,NO,CAR,1410.18633343872,1689.08983655244
2015,NE,PHI,1739.55366239969,1458.26751882082
2015,PIT,IND,1564.36512068612,1550.40339320105
2015,WAS,DAL,1426.4020293899,1473.03781384912
2015,ARI,MIN,1681.26906970316,1543.27358413424
2015,PHI,BUF,1501.70743906744,1530.9211408993
2015,BAL,SEA,1491.37553125741,1675.61898288156
2015,LAR,DET,1405.43627627003,1462.32762515019
2015,TB,NO,1436.7760447979,1404.47682186975
2015,CIN,PIT,1653.62099264772,1591.22922795426
2015,CAR,ATL,1694.79934812141,1452.9460242289
2015,NYJ,TEN,1492.11128666457,1311.86288168153
2015,CHI,WAS,1442.83518680155,1411.68416579614
2015,CLE,SF,1325.53318354676,1452.58323305674
2015,KC,LAC,1639.50467782431,1404.50066634558
2015,JAX,IND,1325.58903562929,1523.53928593291
2015,DEN,OAK,1674.01080310442,1409.60111194437
2015,GB,DAL,1632.67098774032,1487.75567744288
2015,HOU,NE,1495.84893416366,1696.11374215307
2015,MIA,NYG,1424.26181797158,1482.72621321707
2015,LAR,TB,1425.67088804887,1409.0809008397
2015,DAL,NYJ,1474.77599241522,1503.16719559464
2015,BAL,KC,1469.77013124542,1645.03013629979
2015,NYG,CAR,1503.97486989873,1704.18697777189
2015,JAX,ATL,1377.65086313881,1443.55839457842
2015,IND,HOU,1471.47745842339,1477.52594848962
2015,WAS,BUF,1430.09313988947,1518.6801869029
2015,NE,TEN,1714.43672782711,1300.80697275146
2015,MIN,CHI,1537.2546047915,1424.42621270822
2015,SEA,CLE,1697.22438289355,1358.32419470519
2015,OAK,GB,1437.95296436805,1645.65067276798
2015,SF,CIN,1419.79222189831,1615.77395027702
2015,LAC,MIA,1398.9752078701,1403.01316128992
2015,PIT,DEN,1629.07627032496,1645.65895068074
2015,PHI,ARI,1513.94839306384,1687.2880490459
2015,NO,DET,1432.17196582795,1442.09301337135
2015,OAK,LAC,1424.19608144981,1421.75526421742
2015,PHI,WAS,1492.80967150825,1455.97499216975
2015,ATL,CAR,1462.95866446003,1712.4065047567
2015,BAL,PIT,1449.68179929903,1646.60568315077
2015,TEN,HOU,1297.96812004289,1500.88130247386
2015,DET,SF,1468.17255325192,1405.31020226516
2015,MIA,IND,1380.2331049426,1448.12210443915
2015,NYJ,NE,1518.74469116252,1717.27558053568
2015,KC,CLE,1665.11846824618,1353.97392374057
2015,BUF,DAL,1492.79833462262,1459.19849684734
2015,TB,CHI,1392.78023259934,1409.30807510145
2015,NO,JAX,1406.09242594738,1358.2505932572
2015,ARI,GB,1708.42677060149,1659.40755568622
2015,SEA,LAR,1701.57465385817,1441.97155628923
2015,MIN,NYG,1552.37274239827,1495.75534291392
2015,DEN,CIN,1628.12953785493,1630.25596991017
2015,BUF,NYJ,1509.40493866272,1547.05305991949
2015,CLE,PIT,1351.14494571652,1626.51321580242
2015,ATL,NO,1496.68821767263,1422.31129003458
2015,NYG,PHI,1473.76844702388,1456.32259214716
2015,DAL,WAS,1442.59189280724,1492.46207153084
2015,CIN,BAL,1619.19092499268,1469.77426664738
2015,MIA,NE,1360.96111384203,1688.96721177871
2015,HOU,JAX,1520.61150415796,1342.03172917
2015,CHI,DET,1430.16895693354,1485.14537275394
2015,IND,TEN,1467.39409553972,1278.23791835879
2015,SF,LAR,1388.33738276314,1481.52157383197
2015,KC,OAK,1667.94744627023,1435.06809984077
2015,ARI,SEA,1730.72919929768,1662.02463631543
2015,DEN,LAC,1639.19458277242,1410.88324582646
2015,CAR,TB,1678.6769515441,1371.91935076725
2015,GB,MIN,1637.10512699003,1574.35963828831
2015,HOU,KC,1532.05714465938,1673.17645281849
2015,CIN,PIT,1628.21769304391,1638.3841424379
2015,MIN,SEA,1604.20595160346,1712.00100806875
2015,WAS,GB,1518.57212379253,1607.25881367488
2015,NE,KC,1644.32110337201,1699.21018688796
2015,ARI,GB,1680.75282754436,1633.90812076086
2015,CAR,SEA,1684.74155783108,1717.96694286292
2015,DEN,PIT,1644.91854054651,1651.41465839155
2015,CAR,ARI,1703.37045346108,1693.50711983845
2015,DEN,NE,1661.79535582525,1664.41817614353
2015,DEN,CAR,1670.58089839598,1730.45773685885
2016,DEN,CAR,1637.1131581531,1633.57926535012
2016,NO,OAK,1463.5000309425,1454.89272886167
2016,KC,LAC,1621.07540941096,1438.43952536825
2016,TEN,MIN,1349.45261461893,1567.16001120619
2016,JAX,GB,1388.72405911239,1582.43588564451
2016,NYJ,CIN,1522.16390912172,1578.45811806017
2016,ATL,TB,1485.83297419564,1412.23649632018
2016,PHI,CLE,1487.84937758732,1394.51601272069
2016,HOU,CHI,1505.68227372661,1444.02306103417
2016,BAL,BUF,1475.49833239743,1518.80808993309
2016,SEA,MIA,1634.55869815528,1438.73814816582
2016,IND,DET,1484.30206131341,1502.85315875748
2016,DAL,NYG,1445.98789369703,1468.87798186004
2016,ARI,NE,1612.61322429379,1605.4217557152
2016,WAS,PIT,1496.28187780437,1591.35856207521
2016,SF,LAR,1437.34460097013,1479.22803675995
2016,BUF,NYJ,1500.74036864239,1515.03056189808
2016,NYG,NO,1476.79705056017,1454.83162237086
2016,CLE,BAL,1378.49145309517,1493.56605368813
2016,NE,MIA,1619.10740742584,1435.15879718365
2016,CAR,SF,1628.1662343164,1468.4535569689
2016,DET,TEN,1521.47974408263,1336.81917189256
2016,PIT,CIN,1619.61957789839,1585.59146528381
2016,WAS,DAL,1468.02086198119,1438.0688249969
2016,HOU,KC,1519.85130489035,1627.85466277461
2016,ARI,TB,1598.92757258315,1442.84037009731
2016,LAR,SEA,1448.11908076118,1638.13804913745
2016,OAK,ATL,1463.56113743332,1455.22910041851
2016,DEN,IND,1642.52618918682,1465.67547598826
2016,LAC,JAX,1431.6602720046,1378.9077710768
2016,MIN,GB,1579.79345393256,1592.2521736801
2016,CHI,PHI,1429.85402987043,1503.87393721284
2016,NE,HOU,1626.30397160583,1543.67208108793
2016,CAR,MIN,1639.86779070197,1591.30096996437
2016,BUF,ARI,1477.93546892364,1612.94969841038
2016,JAX,BAL,1358.33040645169,1508.57731154128
2016,GB,DET,1580.74465764829,1508.84439552573
2016,NYG,WAS,1486.86280835477,1446.71474604049
2016,MIA,CLE,1427.96223300366,1363.48019524202
2016,CIN,DEN,1570.40136875866,1652.23946293243
2016,TEN,OAK,1349.45452044946,1437.57558077255
2016,SEA,SF,1610.3872576524,1456.75200058333
2016,TB,LAR,1428.81824427008,1475.86987224623
2016,PHI,PIT,1530.76991144356,1634.80967442354
2016,KC,NYJ,1604.03388657703,1537.83546161683
2016,IND,LAC,1455.96220224265,1452.23763662971
2016,DAL,CHI,1459.3749409376,1402.95805563971
2016,NO,ATL,1444.76586457626,1481.21465707928
2016,CIN,MIA,1546.17936559478,1439.79121402967
2016,JAX,IND,1350.29825589128,1468.52157540222
2016,ATL,CAR,1510.14450580191,1604.28367578152
2016,WAS,CLE,1461.64119444571,1351.65121421601
2016,NE,BUF,1645.00662502492,1512.26675675981
2016,BAL,OAK,1516.60946210169,1456.78631695685
2016,HOU,TEN,1524.96942766884,1330.24378426516
2016,CHI,DET,1385.91456414285,1496.60591512002
2016,NYJ,SEA,1519.18476597638,1622.44348537793
2016,TB,DEN,1409.82086966151,1676.46146609631
2016,LAC,NO,1439.67826347014,1415.83601585363
2016,SF,DAL,1444.6957728578,1476.41843243446
2016,ARI,LAR,1578.61841057421,1494.8672468548
2016,PIT,KC,1595.57815545264,1622.68458221748
2016,MIN,NYG,1626.88508488482,1471.93635994955
2016,SF,ARI,1421.56587457604,1554.38730340133
2016,DET,PHI,1480.59782113438,1570.00143041446
2016,CLE,NE,1339.3363033493,1597.85288184721
2016,BAL,WAS,1506.72901281089,1473.95610531242
2016,MIN,HOU,1637.71362679491,1531.78240635773
2016,PIT,NYJ,1625.38185333183,1498.20061428431
2016,MIA,TEN,1425.81970725833,1323.43080557627
2016,IND,CHI,1449.07016194291,1401.92265812849
2016,DEN,ATL,1689.76641364488,1540.59360680864
2016,OAK,LAC,1466.66676624765,1430.64730642239
2016,DAL,CIN,1499.54833071622,1560.15087236612
2016,LAR,BUF,1519.09835402768,1559.42049993752
2016,GB,NYG,1592.983138054,1461.10781803946
2016,CAR,TB,1573.83457477479,1396.51592211294
2016,LAC,DEN,1421.14172036552,1654.09014243301
2016,NO,CAR,1424.86697290138,1548.8655903884
2016,BUF,SF,1586.33348652405,1401.4798773437
2016,DET,LAR,1488.09855742315,1492.18536744115
2016,TEN,CLE,1364.78191349078,1325.50499698655
2016,CHI,JAX,1389.1846054784,1369.74966935059
2016,WAS,PHI,1499.90433043487,1562.50069412569
2016,NYG,BAL,1451.81077263475,1480.78078768844
2016,MIA,PIT,1384.46859934382,1638.84355271558
2016,NE,CIN,1611.68418820996,1533.46644535418
2016,OAK,KC,1476.17235230452,1592.88088433829
2016,SEA,ATL,1643.42763707,1576.26987802051
2016,GB,DAL,1602.28018345871,1526.23275772816
2016,HOU,IND,1516.91360937424,1461.808214593
2016,ARI,NYJ,1574.47330063367,1484.73891490056
2016,GB,CHI,1562.20308027225,1380.25844013844
2016,LAR,NYG,1481.03698059094,1466.00954265874
2016,PHI,MIN,1541.87267417379,1652.5824237784
2016,MIA,BUF,1429.8778570291,1598.05064366912
2016,TEN,IND,1372.21403027199,1453.0343683365
2016,CIN,CLE,1516.61284784086,1318.07288020534
2016,DET,WAS,1499.24694427336,1520.53235038677
2016,KC,NO,1616.47273109939,1441.50790571363
2016,JAX,OAK,1378.67583469055,1452.58050554342
2016,NYJ,BAL,1467.02522492859,1466.58201766445
2016,ATL,LAC,1569.66867999606,1455.60988732379
2016,SF,TB,1389.76272019863,1421.48490649934
2016,PIT,NE,1593.4342950303,1628.53778572328
2016,ARI,SEA,1592.18699060564,1650.02883509445
2016,DEN,HOU,1619.62197547474,1525.68745563074
2016,TEN,JAX,1351.39132822596,1350.62628139075
2016,CIN,WAS,1525.31384916877,1508.64079430229
2016,CAR,ARI,1532.22465757615,1591.87285762898
2016,HOU,DET,1509.98012303296,1511.13850035784
2016,IND,KC,1473.85707038253,1623.51867824973
2016,BUF,NE,1579.30899027587,1655.89154850036
2016,TB,OAK,1453.63493350992,1480.63005884322
2016,NO,SEA,1434.46195856329,1650.34296807111
2016,CLE,NYJ,1309.37187887743,1484.39046302529
2016,DEN,LAC,1635.32930807252,1477.85617281838
2016,ATL,GB,1547.42239450147,1572.10806233231
2016,DAL,PHI,1566.30986091462,1570.56844838934
2016,CHI,MIN,1370.35345807838,1623.88664956285
2016,TB,ATL,1431.67637931333,1553.44284737797
2016,BAL,PIT,1449.21677956775,1566.08053225322
2016,KC,JAX,1644.28143167602,1329.25040455754
2016,MIA,NYJ,1448.61951042235,1493.54676063078
2016,MIN,DET,1584.67844428615,1494.60250393924
2016,CLE,DAL,1300.21558127194,1581.96887047655
2016,NYG,PHI,1487.85200519856,1554.90943882741
2016,SF,NO,1357.61269318805,1461.56452692011
2016,LAR,CAR,1459.19451805112,1555.77698024188
2016,GB,IND,1566.08760945581,1453.09431695624
2016,LAC,TEN,1469.17848604903,1372.76720505917
2016,OAK,DEN,1502.58861303981,1644.00699484187
2016,SEA,BUF,1623.24039971429,1552.06446039896
2016,BAL,CLE,1473.66889143401,1286.98222065322
2016,NO,DEN,1487.26653349603,1613.78762465081
2016,NYJ,LAR,1478.51830457792,1446.76668888109
2016,TEN,GB,1361.1770684199,1537.39626792989
2016,PHI,ATL,1536.86887001286,1576.09409989695
2016,TB,CHI,1409.02512679435,1409.56166335508
2016,WAS,MIN,1509.37202736175,1554.97431312962
2016,JAX,HOU,1326.16825221069,1526.51611945156
2016,CAR,KC,1568.20480941191,1647.36358402287
2016,LAC,MIA,1480.7686226883,1463.64796647521
2016,ARI,SF,1568.32053496325,1331.91068661212
2016,PIT,DAL,1541.62842038696,1595.20223109527
2016,NE,SEA,1683.13607837727,1634.72939784899
2016,NYG,CIN,1505.89257401311,1524.58261610931
2016,CAR,NO,1554.99153718529,1478.45215134813
2016,CLE,PIT,1276.43196035904,1523.02515804982
2016,DAL,BAL,1613.80549343241,1484.21915172819
2016,KC,TB,1660.57685624949,1435.17146452499
2016,NYG,CHI,1511.78161328668,1383.41532562444
2016,CIN,BUF,1518.69357683574,1540.57546226426
2016,DET,JAX,1524.30663509577,1317.95360433138
2016,MIN,ARI,1536.7610959741,1571.97687956398
2016,IND,TEN,1481.78565848216,1404.42625820656
2016,LAR,MIA,1465.20414960363,1490.2612778812
2016,SEA,PHI,1663.56664083529,1557.94276010827
2016,SF,NE,1328.25434201139,1654.29883539097
2016,WAS,GB,1527.58524451727,1494.14707814323
2016,OAK,HOU,1532.80798323087,1534.73076733087
2016,DET,MIN,1530.72465491425,1554.3184274556
2016,DAL,WAS,1624.64389315397,1547.990480907
2016,IND,PIT,1493.73341911891,1536.34955793976
2016,MIA,SF,1508.5295109911,1319.6659622271
2016,ATL,ARI,1555.02020980154,1554.41954808248
2016,CHI,TEN,1374.56871487847,1392.47849756981
2016,NO,LAR,1470.45805686166,1446.93591649373
2016,HOU,LAC,1513.80298153756,1454.15531128231
2016,BAL,CIN,1473.38075200663,1500.25054634037
2016,CLE,NYG,1263.1075604691,1520.62822403265
2016,BUF,JAX,1559.01849275963,1311.5355845129
2016,TB,SEA,1456.48063857903,1676.13269112852
2016,OAK,CAR,1553.73576902418,1562.98563167176
2016,NYJ,NE,1460.08084385538,1662.88721517526
2016,DEN,KC,1622.60200679871,1639.26768219545
2016,PHI,GB,1545.37670981504,1473.7418417535
2016,MIN,DAL,1542.32556394159,1634.97090735583
2016,CIN,PHI,1484.56339517385,1505.69917029987
2016,CHI,SF,1352.00526358086,1312.6464480713
2016,BAL,MIA,1489.06790317315,1515.5490251469
2016,GB,HOU,1513.41938126867,1482.49571535275
2016,NO,DET,1494.75488841852,1542.71751842826
2016,NE,LAR,1673.39070642128,1422.63908493687
2016,ATL,KC,1578.68189145898,1655.40131423638
2016,JAX,DEN,1306.36454952971,1606.46837475778
2016,OAK,BUF,1565.10502903529,1564.18952774282
2016,LAC,TB,1485.46257746712,1491.59716664061
2016,ARI,WAS,1530.75786642504,1537.66346670514
2016,PIT,NYG,1569.58683675523,1532.98925314294
2016,SEA,CAR,1641.01616306694,1551.61637166065
2016,NYJ,IND,1449.57735260936,1460.49614030344
2016,KC,OAK,1662.06357779674,1586.46849994799
2016,IND,HOU,1501.51335098473,1467.11101821882
2016,TEN,DEN,1415.04194886742,1615.36443723812
2016,CAR,LAC,1532.41525649953,1460.5106916958
2016,JAX,MIN,1297.46848704937,1532.3372767533
2016,PHI,WAS,1480.4558580044,1519.80295401711
2016,BUF,PIT,1542.82605683012,1585.98959764361
2016,CLE,CIN,1250.74653135881,1509.80670746932
2016,MIA,ARI,1484.97981506654,1548.61837911307
2016,DET,CHI,1572.02891997259,1372.59446945165
2016,SF,NYJ,1292.05724220051,1408.56014192807
2016,TB,NO,1516.54905241193,1465.44348687419
2016,GB,SEA,1528.8040784026,1660.21727822806
2016,LAR,ATL,1415.71560146549,1572.01962789862
2016,NYG,DAL,1516.58649225456,1644.95919454412
2016,NE,BAL,1680.31418989266,1519.63711325351
2016,SEA,LAR,1618.93880902927,1391.69054882778
2016,NYJ,MIA,1424.77600420132,1498.77989666079
2016,CIN,PIT,1521.7650416197,1608.31078443174
2016,MIN,IND,1544.02191700482,1477.52086830899
2016,NYG,DET,1533.43573595064,1576.46271435928
2016,KC,TEN,1674.78683742999,1435.2925545942
2016,HOU,JAX,1491.10350089456,1285.78384679785
2016,BUF,CLE,1520.50487004199,1238.78819720843
2016,BAL,PHI,1511.55320283398,1460.99074545315
2016,CHI,GB,1368.16067506496,1570.08254760139
2016,ATL,SF,1596.04468053633,1275.84137992726
2016,ARI,NO,1534.81829751881,1453.90894281473
2016,DEN,NE,1595.11383151134,1688.39810031219
2016,LAC,OAK,1445.41505685139,1573.74524031474
2016,DAL,TB,1628.10995084804,1528.08359647139
2016,WAS,CAR,1539.26806656836,1547.51089134394
2016,PHI,NYG,1456.51829817542,1556.48514249145
2016,CHI,WAS,1360.00246126279,1509.63077419132
2016,NE,NYJ,1712.33721286535,1394.78917929943
2016,JAX,TEN,1283.63306713931,1457.0279738279
2016,CAR,ATL,1577.14818372098,1601.67252595983
2016,GB,MIN,1578.24076140356,1495.26535771824
2016,BUF,MIA,1526.79791414006,1528.76672156268
2016,CLE,LAC,1232.49515311036,1434.36938219699
2016,OAK,IND,1584.79091496914,1526.27742759557
2016,NO,TB,1485.01996815111,1517.98701492895
2016,LAR,SF,1383.13432860215,1270.21353450375
2016,SEA,ARI,1627.4950292549,1503.70727218243
2016,HOU,CIN,1493.2542805531,1506.81388044105
2016,PIT,BAL,1623.26194561039,1516.02565011171
2016,KC,DEN,1653.05141819629,1571.17471895818
2016,DAL,DET,1638.20653239048,1553.41330781847
2016,MIA,NE,1545.5996983226,1718.55151675203
2016,CIN,BAL,1497.65666595163,1507.947141404
2016,IND,JAX,1512.57251806428,1325.9719890474
2016,MIN,CHI,1480.47580376012,1337.68818846118
2016,TEN,HOU,1414.68905191981,1502.41149504252
2016,TB,CAR,1499.37538758249,1544.28781702773
2016,PIT,CLE,1631.3404543181,1252.81783510952
2016,PHI,DAL,1476.55151184808,1655.38896488899
2016,NYJ,BUF,1388.57487541275,1509.96493738014
2016,SF,SEA,1281.31123900655,1604.81634856865
2016,WAS,NYG,1531.94504699293,1536.45192881879
2016,DEN,OAK,1553.27714011957,1598.49582450043
2016,ATL,NO,1634.53289265308,1503.63159549757
2016,LAC,KC,1414.04670019783,1670.9489970349
2016,LAR,ARI,1372.03662409935,1526.38595286868
2016,DET,GB,1536.23087531996,1593.03031536168
2016,HOU,OAK,1480.02786445898,1570.97351496853
2016,SEA,DET,1608.43828792986,1514.86610039566
2016,PIT,MIA,1633.00679936409,1525.00637583463
2016,GB,NYG,1614.39509028598,1564.21012031477
2016,ATL,SEA,1643.27343289149,1624.70621981451
2016,NE,HOU,1739.14483924,1508.72399383035
2016,DAL,GB,1617.79468316369,1635.45117196347
2016,KC,PIT,1681.92646298258,1647.73417905969
2016,ATL,GB,1664.12726603019,1651.5377308735
2016,NE,PIT,1747.16032069491,1662.43721468854
2016,ATL,NE,1688.08141789649,1763.81816829203
2017,NE,KC,1687.39515418986,1613.14895156915
2017,DET,ARI,1500.73211234067,1536.82159349085
2017,CLE,PIT,1335.76766004235,1598.85291139428
2017,CHI,ATL,1383.93471551954,1617.20456993582
2017,CIN,BAL,1515.96963836647,1491.09956653729
2017,BUF,NYJ,1484.12768300401,1451.56552552459
2017,TEN,OAK,1459.7151216689,1529.85159039811
2017,HOU,JAX,1502.13900825029,1381.98420059502
2017,WAS,PHI,1504.45790366463,1511.09719571559
